game_id,team,opp,plays,expl20,expl15,epa_sum,succ,pass_plays,pace_secs,pace_plays,rz_trips,rz_td,season,game_date,old_game_id
,MIN,DET,59,10,10,2.929677637748864,23,32,775.0,24,7,3,2009,2009-11-15,2009111502
,JAX,NYJ,58,5,9,7.90278613885626,21,28,1134.0,35,5,3,2009,2009-11-15,2009111503
,NYJ,JAX,61,4,6,-5.368645295493779,26,32,875.0,27,5,2,2009,2009-11-15,2009111503
,CIN,PIT,58,2,5,-4.958159930729234,19,33,935.0,32,4,1,2009,2009-11-15,2009111504
,PIT,CIN,62,1,4,-16.975451248691975,21,44,1315.0,39,4,0,2009,2009-11-15,2009111504
,LA,NO,72,5,9,5.4798648970439805,35,43,1354.0,40,5,3,2009,2009-11-15,2009111505
,NO,LA,55,6,10,4.473085605742137,22,26,1063.0,30,5,4,2009,2009-11-15,2009111505
,BUF,TEN,57,3,3,-5.670908263356313,24,37,860.0,29,4,2,2009,2009-11-15,2009111506
,TEN,BUF,60,5,11,11.640507899208938,21,25,981.0,30,4,3,2009,2009-11-15,2009111506
,DEN,WAS,56,3,5,-6.4797789113184265,20,34,1045.0,36,3,2,2009,2009-11-15,2009111507
,WAS,DEN,69,4,8,9.890146975715204,33,29,1280.0,40,5,3,2009,2009-11-15,2009111507
,KC,LV,67,5,5,-14.82566474228878,18,37,998.0,40,4,1,2009,2009-11-15,2009111508
,LV,KC,62,2,4,-17.275004930862377,23,32,1063.0,34,1,1,2009,2009-11-15,2009111508
,ARI,SEA,64,6,10,12.19683523930917,29,37,963.0,29,6,4,2009,2009-11-15,2009111509
,SEA,ARI,81,4,7,1.7627847645570984,37,57,1059.0,44,5,2,2009,2009-11-15,2009111509
,DAL,GB,58,2,5,-14.50577579450428,20,44,663.0,20,3,1,2009,2009-11-15,2009111510
,GB,DAL,65,1,2,1.1822056707740751,24,38,1481.0,42,2,2,2009,2009-11-15,2009111510
,LAC,PHI,55,5,8,12.923256368603212,28,27,823.0,24,5,4,2009,2009-11-15,2009111511
,PHI,LAC,71,5,11,12.961951018612092,33,58,412.0,14,5,2,2009,2009-11-15,2009111511
,IND,NE,62,5,11,15.106939210468834,34,44,415.0,14,5,5,2009,2009-11-15,2009111512
,NE,IND,71,5,7,8.836392558661549,34,44,593.0,17,7,4,2009,2009-11-15,2009111512
,BAL,CLE,58,1,5,-5.9100594966507725,21,22,870.0,27,2,1,2009,2009-11-16,2009111600
,CLE,BAL,59,1,1,-25.511222903565397,15,34,650.0,23,0,0,2009,2009-11-16,2009111600
,CAR,MIA,72,5,7,2.9746329537250875,33,44,798.0,27,3,1,2009,2009-11-19,2009111900
,MIA,CAR,60,2,7,4.750160212705593,22,29,673.0,23,4,3,2009,2009-11-19,2009111900
,BAL,IND,65,2,6,0.25801708659165046,25,34,1146.0,39,5,0,2009,2009-11-22,2009112200
,IND,BAL,55,6,9,5.146579562740197,28,31,1070.0,32,4,2,2009,2009-11-22,2009112200
,DAL,WAS,60,2,4,-5.505731534051658,31,28,1149.0,34,2,1,2009,2009-11-22,2009112201
,WAS,DAL,58,4,6,-3.8476377437636553,22,38,866.0,35,2,0,2009,2009-11-22,2009112201
,CLE,DET,75,4,7,16.06173490938408,34,34,1188.0,39,6,4,2009,2009-11-22,2009112202
,DET,CLE,56,6,8,20.79804399877088,27,39,680.0,21,6,5,2009,2009-11-22,2009112202
,GB,SF,75,5,9,17.093563158218394,36,46,904.0,23,6,3,2009,2009-11-22,2009112203
,SF,GB,46,7,7,1.7495627649710133,14,36,227.0,8,3,3,2009,2009-11-22,2009112203
,BUF,JAX,52,4,7,-6.319277341015026,17,33,841.0,31,4,1,2009,2009-11-22,2009112204
,JAX,BUF,66,4,6,-1.1110574621171665,30,32,1364.0,37,4,2,2009,2009-11-22,2009112204
,KC,PIT,54,5,6,-3.698514479864847,20,35,485.0,16,5,3,2009,2009-11-22,2009112205
,PIT,KC,78,4,8,1.8169897030053783,37,47,1397.0,38,5,3,2009,2009-11-22,2009112205
,MIN,SEA,71,5,7,22.817575016758777,35,35,760.0,23,5,5,2009,2009-11-22,2009112206
,SEA,MIN,44,4,6,-10.07392541270205,16,32,327.0,12,2,1,2009,2009-11-22,2009112206
,ATL,NYG,77,4,6,13.18566001421043,32,48,606.0,23,6,4,2009,2009-11-22,2009112207
,NYG,ATL,66,7,11,17.663914921265246,31,40,1114.0,36,6,4,2009,2009-11-22,2009112207
,NO,TB,62,5,8,14.148010323205186,31,29,714.0,24,6,5,2009,2009-11-22,2009112208
,TB,NO,58,1,5,-14.910888340068645,28,35,784.0,24,1,1,2009,2009-11-22,2009112208
,ARI,LA,64,5,7,9.743639580379389,33,35,591.0,19,3,3,2009,2009-11-22,2009112209
,LA,ARI,66,5,7,-13.294624107032403,23,39,279.0,9,3,1,2009,2009-11-22,2009112209
,DEN,LAC,53,4,5,-21.474332609067485,21,36,250.0,7,4,0,2009,2009-11-22,2009112210
,LAC,DEN,65,4,6,7.38217554195147,25,22,591.0,16,6,3,2009,2009-11-22,2009112210
,NE,NYJ,78,3,7,7.335599014432843,37,43,505.0,16,4,3,2009,2009-11-22,2009112211
,NYJ,NE,49,4,5,-24.53702955363925,18,23,314.0,9,1,1,2009,2009-11-22,2009112211
,CIN,LV,68,5,8,1.1575258061924323,31,25,1300.0,37,5,2,2009,2009-11-22,2009112212
,LV,CIN,54,2,5,-9.737030345096878,25,32,545.0,18,3,2,2009,2009-11-22,2009112212
,CHI,PHI,64,2,5,-11.956649182028203,22,44,992.0,35,3,1,2009,2009-11-22,2009112213
,PHI,CHI,64,4,7,-1.8002289705395425,28,36,1124.0,35,4,3,2009,2009-11-22,2009112213
,HOU,TEN,59,5,7,2.693331948714514,26,42,1169.0,37,3,2,2009,2009-11-23,2009112300
,TEN,HOU,63,3,5,5.4905947576707455,27,22,1043.0,33,2,2,2009,2009-11-23,2009112300
,DET,GB,68,1,3,-29.5932073198539,24,45,702.0,26,3,1,2009,2009-11-26,2009112600
,GB,DET,66,5,7,12.488111490781085,25,39,1426.0,44,5,3,2009,2009-11-26,2009112600
,DAL,LV,55,10,11,16.04231755725241,20,31,374.0,12,4,3,2009,2009-11-26,2009112601
,LV,DAL,62,3,10,-7.53083227309658,22,38,502.0,14,2,1,2009,2009-11-26,2009112601
,DEN,NYG,68,4,6,3.7705284559403385,28,29,725.0,24,5,2,2009,2009-11-26,2009112602
,NYG,DEN,59,2,2,-17.917290494820175,25,43,350.0,11,2,0,2009,2009-11-26,2009112602
,ATL,TB,73,1,7,-5.591110937478451,27,48,1281.0,39,4,2,2009,2009-11-29,2009112900
,TB,ATL,57,3,6,-1.3142151772351474,23,31,1038.0,30,3,2,2009,2009-11-29,2009112900
,BUF,MIA,55,4,7,11.3657563675476,26,32,927.0,30,4,4,2009,2009-11-29,2009112901
,MIA,BUF,70,1,5,-3.7605469453607654,29,33,1449.0,44,3,2,2009,2009-11-29,2009112901
,CIN,CLE,69,1,3,4.450336447668239,31,26,1275.0,38,3,1,2009,2009-11-29,2009112902
,CLE,CIN,54,1,3,-10.099001821755266,15,36,394.0,13,1,1,2009,2009-11-29,2009112902
,HOU,IND,67,2,4,8.126469212135676,41,44,727.0,20,5,3,2009,2009-11-29,2009112903
,IND,HOU,58,4,6,17.744065477123826,32,36,471.0,15,5,4,2009,2009-11-29,2009112903
,CHI,MIN,37,2,3,-8.360522789528739,17,26,307.0,9,2,1,2009,2009-11-29,2009112904
,MIN,CHI,81,6,13,21.31408004207041,38,49,763.0,25,6,4,2009,2009-11-29,2009112904
,CAR,NYJ,62,2,4,-29.912527805829697,14,37,726.0,23,1,0,2009,2009-11-29,2009112905
,NYJ,CAR,60,2,6,-11.46582271548648,26,21,715.0,22,2,1,2009,2009-11-29,2009112905
,PHI,WAS,66,4,8,6.534316709948818,30,39,1008.0,34,5,2,2009,2009-11-29,2009112906
,WAS,PHI,63,4,4,-3.972685952627727,23,38,1077.0,37,4,3,2009,2009-11-29,2009112906
,LA,SEA,77,5,6,-10.351852563107396,33,49,1319.0,46,3,2,2009,2009-11-29,2009112907
,SEA,LA,56,2,4,-4.648378707470409,19,26,940.0,34,4,2,2009,2009-11-29,2009112907
,ARI,TEN,52,5,6,4.4278113677731215,22,32,990.0,30,2,2,2009,2009-11-29,2009112908
,TEN,ARI,70,8,11,14.996532219482297,28,47,1174.0,35,4,2,2009,2009-11-29,2009112908
,KC,LAC,56,2,2,-18.936741278716198,24,33,652.0,23,2,2,2009,2009-11-29,2009112909
,LAC,KC,63,4,12,9.033310916696443,29,29,764.0,23,6,4,2009,2009-11-29,2009112909
,JAX,SF,60,3,9,-4.944315162495083,27,41,245.0,8,4,0,2009,2009-11-29,2009112910
,SF,JAX,59,5,5,4.808274795696951,20,41,778.0,22,3,2,2009,2009-11-29,2009112910
,BAL,PIT,68,4,9,-1.9791940785243307,31,40,1127.0,34,4,2,2009,2009-11-29,2009112911
,PIT,BAL,64,4,6,-11.245723816220618,25,26,1090.0,31,2,2,2009,2009-11-29,2009112911
,NE,NO,70,3,5,1.1343377166049229,28,42,569.0,17,4,2,2009,2009-11-30,2009113000
,NO,NE,49,8,10,26.239135225494532,24,24,674.0,21,7,5,2009,2009-11-30,2009113000
,BUF,NYJ,50,2,4,-17.204842778113917,13,26,805.0,26,2,1,2009,2009-12-03,2009120300
,NYJ,BUF,63,4,7,-3.4969166268759815,24,22,1390.0,39,4,1,2009,2009-12-03,2009120300
,ATL,PHI,68,3,3,-20.54846560152299,24,46,39.0,2,2,1,2009,2009-12-06,2009120600
,PHI,ATL,55,4,7,14.717690971135061,24,29,309.0,9,6,3,2009,2009-12-06,2009120600
,CAR,TB,53,4,6,-2.957786324611052,20,21,1087.0,34,3,1,2009,2009-12-06,2009120601
,TB,CAR,71,9,14,-12.824609628655574,26,45,885.0,27,6,0,2009,2009-12-06,2009120601
,CHI,LA,56,2,3,-10.459893778291269,19,20,877.0,26,4,2,2009,2009-12-06,2009120602
,LA,CHI,64,2,4,-25.958666565088475,20,34,442.0,13,1,0,2009,2009-12-06,2009120602
,CIN,DET,71,3,5,-10.403201671837325,30,30,705.0,24,3,1,2009,2009-12-06,2009120603
,DET,CIN,52,2,4,-17.71085799710731,21,33,606.0,25,2,2,2009,2009-12-06,2009120603
,IND,TEN,61,4,5,16.037138338408244,27,36,373.0,15,4,3,2009,2009-12-06,2009120604
,TEN,IND,77,2,6,-5.359864486700559,32,44,638.0,20,5,2,2009,2009-12-06,2009120604
,HOU,JAX,62,3,4,-6.661954283449111,29,40,189.0,7,5,2,2009,2009-12-06,2009120605
,JAX,HOU,65,3,5,3.5331388102371464,27,32,551.0,17,4,2,2009,2009-12-06,2009120605
,DEN,KC,70,2,6,-0.1431170190444171,31,28,776.0,24,7,4,2009,2009-12-06,2009120606
,KC,DEN,71,0,3,-34.557077216692434,25,45,600.0,25,3,1,2009,2009-12-06,2009120606
,LV,PIT,64,4,9,10.756656982263845,25,36,1040.0,31,3,3,2009,2009-12-06,2009120607
,PIT,LV,51,6,7,7.562807771567239,26,25,1068.0,31,6,3,2009,2009-12-06,2009120607
,NO,WAS,74,4,7,14.342805244359244,37,50,541.0,21,6,2,2009,2009-12-06,2009120608
,WAS,NO,66,4,7,14.363832726449528,35,42,1163.0,40,7,3,2009,2009-12-06,2009120608
,CLE,LAC,70,2,6,11.195787836147971,29,47,1120.0,33,4,3,2009,2009-12-06,2009120609
,LAC,CLE,56,7,9,20.657705961214454,26,27,813.0,27,5,3,2009,2009-12-06,2009120609
,ARI,MIN,54,6,11,10.406609787285696,26,32,585.0,22,6,3,2009,2009-12-06,2009120610
,MIN,ARI,68,2,3,-4.6767595246189195,28,48,773.0,23,3,2,2009,2009-12-06,2009120610
,DAL,NYG,79,3,8,4.5280063956015475,38,56,1586.0,47,4,3,2009,2009-12-06,2009120611
,NYG,DAL,47,5,10,3.486032704595244,20,26,595.0,23,4,3,2009,2009-12-06,2009120611
,SEA,SF,69,4,6,-12.002103140400218,23,40,1039.0,37,4,2,2009,2009-12-06,2009120612
,SF,SEA,58,5,9,-5.659646090694292,24,46,983.0,32,4,2,2009,2009-12-06,2009120612
,MIA,NE,78,1,6,4.655869725186871,33,52,910.0,34,4,2,2009,2009-12-06,2009120613
,NE,MIA,54,4,6,6.896044064695845,24,29,1041.0,32,5,3,2009,2009-12-06,2009120613
,BAL,GB,59,2,4,-24.568807955800043,18,38,475.0,14,4,2,2009,2009-12-07,2009120700
,GB,BAL,67,3,7,-2.0249586967433433,25,41,947.0,30,6,3,2009,2009-12-07,2009120700
,CLE,PIT,57,3,5,-3.366979669647184,18,20,816.0,26,3,1,2009,2009-12-10,2009121000
,PIT,CLE,62,2,5,-13.875782287598758,26,40,603.0,19,1,0,2009,2009-12-10,2009121000
,ATL,NO,56,5,8,13.765590091172902,31,35,841.0,24,5,2,2009,2009-12-13,2009121300
,NO,ATL,64,4,6,18.629547403692094,33,40,1335.0,37,6,3,2009,2009-12-13,2009121300
,BAL,DET,62,7,11,25.516178795633394,30,23,416.0,16,10,6,2009,2009-12-13,2009121301
,DET,BAL,66,0,5,-21.535117459873046,24,34,469.0,17,1,0,2009,2009-12-13,2009121301
,CHI,GB,55,2,4,-8.604414671041429,23,39,473.0,14,2,2,2009,2009-12-13,2009121302
,GB,CHI,56,4,6,-1.7651511683000776,22,27,776.0,23,6,2,2009,2009-12-13,2009121302
,HOU,SEA,67,5,10,1.5627242591194221,27,39,241.0,7,6,3,2009,2009-12-13,2009121303
,SEA,HOU,62,4,6,-34.67724358418364,19,38,30.0,2,3,1,2009,2009-12-13,2009121303
,DEN,IND,75,2,6,-10.3875069496682,31,44,43.0,2,4,2,2009,2009-12-13,2009121304
,IND,DEN,65,5,5,2.0524135017953853,29,40,489.0,18,4,4,2009,2009-12-13,2009121304
,JAX,MIA,54,1,3,-16.114784294729784,19,29,379.0,14,2,1,2009,2009-12-13,2009121305
,MIA,JAX,70,3,7,-3.0404404924478117,32,31,1593.0,51,3,2,2009,2009-12-13,2009121305
,BUF,KC,57,1,3,-13.630154955097742,23,22,1222.0,35,4,1,2009,2009-12-13,2009121306
,KC,BUF,71,5,7,-14.711100671215155,26,45,914.0,37,3,1,2009,2009-12-13,2009121306
,CIN,MIN,53,1,2,-8.577596098590366,20,29,421.0,15,2,1,2009,2009-12-13,2009121307
,MIN,CIN,67,2,7,1.9886877116808357,31,32,754.0,32,5,3,2009,2009-12-13,2009121307
,CAR,NE,56,5,5,-9.789936848544675,20,32,904.0,31,2,1,2009,2009-12-13,2009121308
,NE,CAR,70,1,6,-6.433501936604662,31,32,1095.0,34,3,2,2009,2009-12-13,2009121308
,NYJ,TB,65,5,7,-5.137432770695547,20,24,748.0,23,4,2,2009,2009-12-13,2009121309
,TB,NYJ,55,0,2,-36.22331569849851,12,36,222.0,8,0,0,2009,2009-12-13,2009121309
,LA,TEN,65,1,1,-29.07465161246621,24,44,423.0,12,2,1,2009,2009-12-13,2009121310
,TEN,LA,55,7,11,18.94471902726928,23,26,270.0,7,7,4,2009,2009-12-13,2009121310
,LV,WAS,66,3,5,-21.663025294869346,20,42,1188.0,41,2,1,2009,2009-12-13,2009121311
,WAS,LV,56,4,5,3.177615547713154,22,31,703.0,27,4,4,2009,2009-12-13,2009121311
,DAL,LAC,57,4,7,10.555215354715596,30,31,1220.0,35,4,2,2009,2009-12-13,2009121312
,LAC,DAL,63,5,6,12.047154591396321,26,33,925.0,34,4,2,2009,2009-12-13,2009121312
,NYG,PHI,72,5,11,10.056412241800874,34,41,375.0,11,6,5,2009,2009-12-13,2009121313
,PHI,NYG,53,6,8,11.718562608827042,27,30,813.0,27,6,4,2009,2009-12-13,2009121313
,ARI,SF,51,3,4,-26.88551909830669,17,33,89.0,3,2,1,2009,2009-12-14,2009121400
,SF,ARI,68,4,6,-2.477152706054759,23,35,585.0,16,5,3,2009,2009-12-14,2009121400
,IND,JAX,50,6,9,18.756974124836752,25,30,973.0,29,5,5,2009,2009-12-17,2009121700
,JAX,IND,76,1,4,12.652794509560842,34,42,1449.0,48,4,4,2009,2009-12-17,2009121700
,DAL,NO,72,6,8,17.78376565239282,32,37,282.0,9,5,3,2009,2009-12-19,2009121900
,NO,DAL,61,3,7,0.6972043412019326,30,49,143.0,4,3,2,2009,2009-12-19,2009121900
,BAL,CHI,65,5,9,1.9659888534996126,26,35,617.0,23,5,4,2009,2009-12-20,2009122000
,CHI,BAL,62,3,4,-26.099631753177654,18,33,456.0,15,2,0,2009,2009-12-20,2009122000
,BUF,NE,56,1,3,-7.950817659731052,25,33,824.0,19,3,1,2009,2009-12-20,2009122001
,NE,BUF,54,0,3,-5.03306115470235,22,23,553.0,20,3,2,2009,2009-12-20,2009122001
,ARI,DET,62,3,8,-6.141601007216151,28,38,617.0,17,5,4,2009,2009-12-20,2009122002
,DET,ARI,60,3,4,-15.012127032439452,20,33,451.0,14,4,2,2009,2009-12-20,2009122002
,CLE,KC,66,3,4,5.440933532878217,30,18,1275.0,39,6,5,2009,2009-12-20,2009122003
,KC,CLE,69,7,10,9.668041814230003,31,39,808.0,32,5,3,2009,2009-12-20,2009122003
,ATL,NYJ,60,3,5,-4.774036504340449,15,34,979.0,31,2,1,2009,2009-12-20,2009122004
,NYJ,ATL,65,1,4,-14.189345642550206,21,32,1256.0,43,4,1,2009,2009-12-20,2009122004
,PHI,SF,65,4,7,0.7655759526101165,30,35,655.0,21,5,3,2009,2009-12-20,2009122005
,SF,PHI,58,2,5,-21.397111731629888,17,40,593.0,16,3,1,2009,2009-12-20,2009122005
,GB,PIT,62,6,7,16.401424938618703,27,50,723.0,29,6,5,2009,2009-12-20,2009122006
,PIT,GB,70,10,13,20.961047304245298,29,51,1123.0,34,6,4,2009,2009-12-20,2009122006
,HOU,LA,60,7,9,4.441944661201295,26,39,1251.0,40,4,1,2009,2009-12-20,2009122007
,LA,HOU,56,4,6,-10.344650861018172,20,30,1087.0,33,2,1,2009,2009-12-20,2009122007
,MIA,TEN,77,3,9,2.527632724835615,34,46,761.0,23,5,2,2009,2009-12-20,2009122008
,TEN,MIA,60,5,7,-1.3638786798491824,18,29,645.0,23,4,3,2009,2009-12-20,2009122008
,DEN,LV,65,4,7,-1.7373614948963085,23,37,1076.0,38,4,1,2009,2009-12-20,2009122009
,LV,DEN,62,4,5,-4.138152581779681,22,28,1156.0,34,4,2,2009,2009-12-20,2009122009
,CIN,LAC,63,6,11,5.473279353505894,33,41,877.0,32,5,2,2009,2009-12-20,2009122010
,LAC,CIN,59,5,10,2.4988508446704913,25,39,1141.0,36,4,3,2009,2009-12-20,2009122010
,SEA,TB,72,4,8,-11.268155364250587,35,47,989.0,38,3,1,2009,2009-12-20,2009122011
,TB,SEA,60,7,10,4.482569917280087,23,26,1006.0,33,5,2,2009,2009-12-20,2009122011
,CAR,MIN,73,4,9,6.27170464806528,27,36,1407.0,42,4,4,2009,2009-12-20,2009122012
,MIN,CAR,45,3,4,-16.512346393142884,17,31,718.0,23,2,1,2009,2009-12-20,2009122012
,NYG,WAS,60,6,6,25.772202918673194,30,32,843.0,25,6,5,2009,2009-12-21,2009122100
,WAS,NYG,55,5,7,-10.442078044486536,21,37,41.0,2,3,2,2009,2009-12-21,2009122100
,LAC,TEN,65,9,11,24.82157383928248,35,29,692.0,21,7,6,2009,2009-12-25,2009122500
,TEN,LAC,49,2,4,-5.168209330777998,23,22,393.0,13,2,2,2009,2009-12-25,2009122500
,ATL,BUF,73,4,8,5.6125615219783285,28,37,517.0,18,5,3,2009,2009-12-27,2009122700
,BUF,ATL,49,0,2,-20.681711655599475,19,31,262.0,8,0,0,2009,2009-12-27,2009122700
,CIN,KC,62,3,4,-0.5601872517787698,25,26,1070.0,30,3,2,2009,2009-12-27,2009122701
,KC,CIN,65,1,3,-10.91881235373308,28,37,1128.0,45,2,1,2009,2009-12-27,2009122701
,CLE,LV,64,2,7,-5.614484435677101,19,19,864.0,32,5,2,2009,2009-12-27,2009122702
,LV,CLE,67,6,9,-18.128934057095204,29,48,477.0,15,4,0,2009,2009-12-27,2009122702
,GB,SEA,60,6,9,14.702568954350259,26,30,363.0,12,7,6,2009,2009-12-27,2009122703
,SEA,GB,69,1,8,-24.65169491729044,27,40,344.0,12,4,1,2009,2009-12-27,2009122703
,HOU,MIA,62,5,8,9.150614365360605,30,32,457.0,12,4,3,2009,2009-12-27,2009122704
,MIA,HOU,74,1,5,4.163344580586065,33,58,238.0,7,4,2,2009,2009-12-27,2009122704
,CAR,NYG,64,6,8,23.26949184770401,33,21,568.0,18,7,5,2009,2009-12-27,2009122705
,NYG,CAR,66,5,6,-9.297685216501474,27,47,514.0,15,3,1,2009,2009-12-27,2009122705
,JAX,NE,52,2,5,-6.236471032006503,23,27,420.0,12,2,1,2009,2009-12-27,2009122706
,NE,JAX,62,6,10,24.973095488099368,37,26,430.0,13,7,5,2009,2009-12-27,2009122706
,NO,TB,61,2,7,9.03511260424464,36,38,435.0,13,4,2,2009,2009-12-27,2009122707
,TB,NO,67,4,9,2.712059631310763,35,34,319.0,9,4,1,2009,2009-12-27,2009122707
,DEN,PHI,59,2,6,-0.6476164849210435,21,41,155.0,5,4,3,2009,2009-12-27,2009122708
,PHI,DEN,67,8,9,-3.3776167548095826,25,39,714.0,23,6,3,2009,2009-12-27,2009122708
,BAL,PIT,66,2,6,-8.169720513828889,26,28,786.0,26,4,2,2009,2009-12-27,2009122709
,PIT,BAL,56,5,6,-5.1282667162349505,19,36,921.0,32,5,2,2009,2009-12-27,2009122709
,ARI,LA,69,6,11,7.082623580790889,34,40,620.0,19,5,4,2009,2009-12-27,2009122710
,LA,ARI,57,1,3,-14.749362609756812,22,36,657.0,21,2,1,2009,2009-12-27,2009122710
,DET,SF,65,2,5,-31.953102803147026,20,35,878.0,27,2,0,2009,2009-12-27,2009122711
,SF,DET,61,3,6,-8.945283585923882,20,32,966.0,35,4,2,2009,2009-12-27,2009122711
,IND,NYJ,58,5,7,-11.0590233354721,24,34,1049.0,32,3,2,2009,2009-12-27,2009122712
,NYJ,IND,65,2,4,0.3487868854892655,30,22,687.0,23,3,2,2009,2009-12-27,2009122712
,DAL,WAS,67,1,6,-0.3134565724451538,31,38,548.0,14,3,2,2009,2009-12-27,2009122713
,WAS,DAL,59,1,4,-14.122345536593311,23,41,502.0,18,0,0,2009,2009-12-27,2009122713
,CHI,MIN,64,7,8,1.1537553391473798,24,37,723.0,22,4,3,2009,2009-12-28,2009122800
,MIN,CHI,75,4,8,6.411727316293694,39,42,513.0,14,4,4,2009,2009-12-28,2009122800
,BUF,IND,64,6,9,9.639883754412297,28,25,676.0,20,6,3,2009,2010-01-03,2010010300
,IND,BUF,52,1,5,-22.903988447286203,16,36,643.0,22,1,1,2009,2010-01-03,2010010300
,CAR,NO,61,6,6,-4.401413223658366,18,25,815.0,31,3,2,2009,2010-01-03,2010010301
,NO,CAR,60,0,4,-19.73727318330978,17,28,651.0,20,3,1,2009,2010-01-03,2010010301
,CLE,JAX,60,2,3,1.0852264084263445,23,11,748.0,25,5,2,2009,2010-01-03,2010010302
,JAX,CLE,63,5,9,1.970725334861244,22,39,544.0,15,2,2,2009,2010-01-03,2010010302
,DAL,PHI,65,7,10,11.57153307628601,27,36,831.0,23,5,3,2009,2010-01-03,2010010303
,PHI,DAL,50,4,6,-17.662229394537594,17,40,226.0,8,1,0,2009,2010-01-03,2010010303
,CHI,DET,66,5,6,14.020009002926178,30,38,1012.0,38,6,4,2009,2010-01-03,2010010304
,DET,CHI,59,2,7,-0.5069861365715571,28,35,722.0,22,4,2,2009,2010-01-03,2010010304
,HOU,NE,64,4,11,8.377402613778525,35,38,1187.0,38,7,4,2009,2010-01-03,2010010305
,NE,HOU,59,2,3,-3.3786969785946335,27,40,1160.0,35,2,2,2009,2010-01-03,2010010305
,MIA,PIT,58,4,6,-1.9358156298408518,25,33,1138.0,36,5,3,2009,2010-01-03,2010010306
,PIT,MIA,66,5,6,8.2084483613019,26,31,1113.0,33,7,3,2009,2010-01-03,2010010306
,MIN,NYG,66,6,10,22.27298333786079,32,37,488.0,14,8,5,2009,2010-01-03,2010010307
,NYG,MIN,43,1,4,-15.721819639548226,16,31,359.0,10,1,1,2009,2010-01-03,2010010307
,CIN,NYJ,39,2,3,-34.11167726331745,6,21,45.0,2,2,0,2009,2010-01-03,2010010308
,NYJ,CIN,70,2,3,15.206467985822053,29,16,821.0,23,6,4,2009,2010-01-03,2010010308
,LA,SF,62,1,1,-31.646994946921236,17,36,865.0,33,2,0,2009,2010-01-03,2010010309
,SF,LA,61,4,5,-0.9607718444393357,22,31,1014.0,33,4,4,2009,2010-01-03,2010010309
,ATL,TB,72,5,6,2.45931729460076,34,35,1514.0,49,5,2,2009,2010-01-03,2010010310
,TB,ATL,55,1,4,-16.95088139308417,19,33,798.0,28,1,1,2009,2010-01-03,2010010310
,ARI,GB,45,1,3,-17.500371093231678,16,31,109.0,4,1,1,2009,2010-01-03,2010010311
,GB,ARI,60,1,3,16.79856360272542,31,29,416.0,12,5,3,2009,2010-01-03,2010010311
,DEN,KC,80,8,13,-6.583431543970427,34,58,994.0,35,4,3,2009,2010-01-03,2010010312
,KC,DEN,60,8,11,16.679984522898604,27,25,1063.0,34,5,3,2009,2010-01-03,2010010312
,BAL,LV,55,5,7,5.925651947134259,24,23,827.0,29,4,3,2009,2010-01-03,2010010313
,LV,BAL,62,3,10,-5.2533263887778725,23,42,1157.0,35,2,1,2009,2010-01-03,2010010313
,LAC,WAS,63,3,7,4.148573155719193,26,46,694.0,26,3,2,2009,2010-01-03,2010010314
,WAS,LAC,65,1,6,2.61283027790237,24,43,588.0,19,4,2,2009,2010-01-03,2010010314
,SEA,TEN,59,5,9,-5.7395298855215025,22,34,926.0,32,3,1,2009,2010-01-03,2010010315
,TEN,SEA,63,1,3,2.4599873004633177,29,26,1358.0,43,3,2,2009,2010-01-03,2010010315
,MIN,NO,51,3,3,-5.365561465227422,23,28,1020.0,32,1,1,2010,2010-09-09,2010090900
,NO,MIN,59,3,5,4.6863639723612565,28,37,986.0,30,3,2,2010,2010-09-09,2010090900
,CLE,TB,60,4,6,-14.05140853670534,20,37,973.0,29,3,2,2010,2010-09-12,2010091200
,TB,CLE,61,5,8,-13.493474949822891,18,31,867.0,25,4,2,2010,2010-09-12,2010091200
,BUF,MIA,54,1,4,-16.979225636341468,14,37,526.0,19,1,1,2010,2010-09-12,2010091201
,MIA,BUF,73,1,4,-4.132913744569911,29,37,1370.0,45,3,1,2010,2010-09-12,2010091201
,CIN,NE,76,3,5,-0.7613080997630375,38,51,204.0,6,3,3,2010,2010-09-12,2010091202
,NE,CIN,58,5,5,13.75499690531716,26,35,488.0,13,6,4,2010,2010-09-12,2010091202
,HOU,IND,58,5,5,15.02856870784504,34,19,1003.0,31,5,4,2010,2010-09-12,2010091203
,IND,HOU,69,4,7,14.603477374640013,36,59,551.0,21,4,3,2010,2010-09-12,2010091203
,DEN,JAX,61,6,8,2.6662685246918474,23,36,1076.0,34,4,2,2010,2010-09-12,2010091204
,JAX,DEN,53,5,7,6.831029187384705,22,22,1172.0,34,3,3,2010,2010-09-12,2010091204
,LV,TEN,66,1,4,-12.196743461385092,26,42,507.0,16,4,1,2010,2010-09-12,2010091205
,TEN,LV,54,5,7,7.919069568618993,21,19,825.0,23,5,5,2010,2010-09-12,2010091205
,CAR,NYG,63,3,5,-26.19805182922686,16,39,994.0,36,6,1,2010,2010-09-12,2010091206
,NYG,CAR,64,7,9,-0.19603984438394662,25,31,1113.0,37,6,4,2010,2010-09-12,2010091206
,CHI,DET,70,5,10,-10.959553571332208,30,40,1215.0,37,6,2,2010,2010-09-12,2010091207
,DET,CHI,56,1,4,-20.416471664130768,19,35,943.0,32,2,2,2010,2010-09-12,2010091207
