gid,team,plays,no_huddle_rate,pass_rate,off_epa,def_epa,poss_sec,drives,sec_per_play,season
2024_16_PIT_BAL,BAL,59,0.03389830508474576,0.4067796610169492,0.17810179664736042,-0.17896074560762903,1902.0,11,32.23728813559322,2024
2024_16_PIT_BAL,PIT,59,0.3559322033898305,0.5932203389830508,-0.17896074560762903,0.17810179664736042,1564.0,11,26.508474576271187,2024
2024_16_SF_MIA,MIA,63,0.09523809523809523,0.5396825396825397,0.1649426839929953,0.060020812798913595,1924.0,11,30.53968253968254,2024
2024_16_SF_MIA,SF,59,0.03389830508474576,0.6949152542372882,0.060020812798913595,0.1649426839929953,1565.0,10,26.52542372881356,2024
2024_16_TB_DAL,DAL,53,0.03773584905660377,0.6792452830188679,0.01339712979400351,0.08336109182054098,1562.0,12,29.471698113207548,2024
2024_16_TB_DAL,TB,70,0.17142857142857143,0.6714285714285714,0.08336109182054098,0.01339712979400351,1907.0,11,27.242857142857144,2024
2024_16_TEN_IND,IND,62,0.06451612903225806,0.1935483870967742,0.21821909411644827,0.07221309393267743,1925.0,13,31.048387096774192,2024
2024_16_TEN_IND,TEN,58,0.1896551724137931,0.6206896551724138,0.07221309393267743,0.21821909411644827,1545.0,13,26.637931034482758,2024
2024_17_ARI_LA,ARI,74,0.05405405405405406,0.7027027027027027,-0.00913665684852672,-0.03091085615455659,2124.0,10,28.7027027027027,2024
2024_17_ARI_LA,LA,53,0.16981132075471697,0.6037735849056604,-0.03091085615455659,-0.00913665684852672,1325.0,10,25.0,2024
2024_17_ATL_WAS,ATL,60,0.13333333333333333,0.6166666666666667,0.06587515463216208,0.2215034776568865,1500.0,9,25.0,2024
2024_17_ATL_WAS,WAS,76,0.7631578947368421,0.5394736842105263,0.2215034776568865,0.06587515463216208,2450.0,10,32.23684210526316,2024
2024_17_BAL_HOU,BAL,61,0.01639344262295082,0.29508196721311475,0.31108718914939026,-0.41480403844616376,2078.0,10,34.0655737704918,2024
2024_17_BAL_HOU,HOU,54,0.09259259259259259,0.6851851851851852,-0.41480403844616376,0.31108718914939026,1387.0,11,25.685185185185187,2024
2024_17_CAR_TB,CAR,46,0.13043478260869565,0.717391304347826,-0.10282477504936936,0.45438960213542484,1065.0,10,23.152173913043477,2024
2024_17_CAR_TB,TB,71,0.056338028169014086,0.4788732394366197,0.45438960213542484,-0.10282477504936936,2456.0,10,34.59154929577465,2024
2024_17_DAL_PHI,DAL,60,0.05,0.5,-0.30404382732854834,0.27142536211391144,1540.0,10,25.666666666666668,2024
2024_17_DAL_PHI,PHI,59,0.2542372881355932,0.3220338983050847,0.27142536211391144,-0.30404382732854834,1938.0,11,32.847457627118644,2024
2024_17_DEN_CIN,CIN,83,0.012048192771084338,0.6746987951807228,0.14198116660070267,0.17167536599955877,2468.0,11,29.734939759036145,2024
2024_17_DEN_CIN,DEN,60,0.18333333333333332,0.55,0.17167536599955877,0.14198116660070267,1549.0,10,25.816666666666666,2024
2024_17_DET_SF,DET,67,0.0,0.5522388059701493,0.38570429935289924,0.34407548521447723,2074.0,10,30.955223880597014,2024
2024_17_DET_SF,SF,59,0.11864406779661017,0.6949152542372882,0.34407548521447723,0.38570429935289924,1478.0,9,25.050847457627118,2024
2024_17_GB_MIN,GB,58,0.27586206896551724,0.5862068965517241,-0.029515180964256083,0.09248545610827213,1425.0,10,24.56896551724138,2024
2024_17_GB_MIN,MIN,67,0.1044776119402985,0.6567164179104478,0.09248545610827213,-0.029515180964256083,2094.0,11,31.253731343283583,2024
2024_17_IND_NYG,IND,74,0.06756756756756757,0.5540540540540541,0.04343917667707428,0.37680355320979003,1953.0,12,26.39189189189189,2024
2024_17_IND_NYG,NYG,49,0.061224489795918366,0.46938775510204084,0.37680355320979003,0.04343917667707428,1544.0,13,31.510204081632654,2024
2024_17_KC_PIT,KC,59,0.03389830508474576,0.6610169491525424,0.31503068699678116,-0.11093377590989567,1663.0,10,28.1864406779661,2024
2024_17_KC_PIT,PIT,73,0.3424657534246575,0.5753424657534246,-0.11093377590989567,0.31503068699678116,1804.0,11,24.71232876712329,2024
2024_17_LAC_NE,LAC,77,0.03896103896103896,0.5194805194805194,0.2911025041405697,-0.5518501636239913,2399.0,10,31.155844155844157,2024
2024_17_LAC_NE,NE,48,0.14583333333333334,0.5833333333333334,-0.5518501636239913,0.2911025041405697,1090.0,11,22.708333333333332,2024
2024_17_LV_NO,LV,72,0.013888888888888888,0.5,0.10238876612595055,-0.2802494880366669,2218.0,11,30.805555555555557,2024
2024_17_LV_NO,NO,53,0.1509433962264151,0.7547169811320755,-0.2802494880366669,0.10238876612595055,1236.0,11,23.32075471698113,2024
2024_17_MIA_CLE,CLE,76,0.2236842105263158,0.631578947368421,-0.36496926899427645,-0.09800092579572847,1674.0,12,22.026315789473685,2024
2024_17_MIA_CLE,MIA,55,0.07272727272727272,0.5272727272727272,-0.09800092579572847,-0.36496926899427645,1767.0,13,32.127272727272725,2024
2024_17_NYJ_BUF,BUF,60,0.06666666666666667,0.4666666666666667,0.16659985220992338,-0.20912926959246397,1839.0,11,30.65,2024
2024_17_NYJ_BUF,NYJ,59,0.05084745762711865,0.6440677966101694,-0.20912926959246397,0.16659985220992338,1657.0,10,28.084745762711865,2024
2024_17_SEA_CHI,CHI,58,0.15517241379310345,0.603448275862069,-0.20850898979649193,-0.17081621145457898,1739.0,10,29.982758620689655,2024
2024_17_SEA_CHI,SEA,50,0.18,0.52,-0.17081621145457898,-0.20850898979649193,1711.0,10,34.22,2024
2024_17_TEN_JAX,JAX,56,0.125,0.42857142857142855,0.15334083067712087,0.03728812583230865,1723.0,8,30.767857142857142,2024
2024_17_TEN_JAX,TEN,64,0.171875,0.53125,0.03728812583230865,0.15334083067712087,1794.0,8,28.03125,2024
2024_18_BUF_NE,BUF,65,0.1076923076923077,0.49230769230769234,-0.06714681854610154,0.033465403571571295,1656.0,10,25.476923076923075,2024
2024_18_BUF_NE,NE,58,0.034482758620689655,0.5344827586206896,0.033465403571571295,-0.06714681854610154,1829.0,10,31.53448275862069,2024
2024_18_CAR_ATL,ATL,77,0.12987012987012986,0.5064935064935064,0.29230843032309944,0.41231425398478677,1921.0,11,24.948051948051948,2024
2024_18_CAR_ATL,CAR,64,0.015625,0.546875,0.41231425398478677,0.29230843032309944,2003.0,11,31.296875,2024
2024_18_CHI_GB,CHI,56,0.19642857142857142,0.5357142857142857,-0.17034980808239197,-0.10587411005574261,1673.0,12,29.875,2024
2024_18_CHI_GB,GB,62,0.16129032258064516,0.46774193548387094,-0.10587411005574261,-0.17034980808239197,1755.0,13,28.306451612903224,2024
2024_18_CIN_PIT,CIN,70,0.02857142857142857,0.7142857142857143,-0.028872098026185216,-0.1747617132745999,2226.0,11,31.8,2024
2024_18_CIN_PIT,PIT,58,0.3620689655172414,0.603448275862069,-0.1747617132745999,-0.028872098026185216,1243.0,11,21.43103448275862,2024
2024_18_CLE_BAL,BAL,66,0.0,0.4696969696969697,0.15761476364842206,-0.4532905818637893,1850.0,12,28.03030303030303,2024
2024_18_CLE_BAL,CLE,54,0.037037037037037035,0.6666666666666666,-0.4532905818637893,0.15761476364842206,1628.0,12,30.14814814814815,2024
2024_18_HOU_TEN,HOU,57,0.05263157894736842,0.5087719298245614,0.0626337290576773,-0.18464127046662468,1749.0,11,30.68421052631579,2024
2024_18_HOU_TEN,TEN,61,0.11475409836065574,0.47540983606557374,-0.18464127046662468,0.0626337290576773,1728.0,10,28.327868852459016,2024
2024_18_JAX_IND,IND,77,0.07792207792207792,0.5584415584415584,0.011510927859925225,0.03034178943241788,2097.0,13,27.233766233766232,2024
2024_18_JAX_IND,JAX,66,0.13636363636363635,0.5151515151515151,0.03034178943241788,0.011510927859925225,1757.0,13,26.62121212121212,2024
2024_18_KC_DEN,DEN,71,0.11267605633802817,0.4084507042253521,0.4105987242105508,-0.4489145424365575,2487.0,8,35.028169014084504,2024
2024_18_KC_DEN,KC,33,0.0,0.6666666666666666,-0.4489145424365575,0.4105987242105508,1044.0,9,31.636363636363637,2024
2024_18_LAC_LV,LAC,71,0.056338028169014086,0.5211267605633803,0.28720594113842624,-0.10243118794101591,2312.0,10,32.563380281690144,2024
2024_18_LAC_LV,LV,47,0.19148936170212766,0.7659574468085106,-0.10243118794101591,0.28720594113842624,1203.0,10,25.595744680851062,2024
2024_18_MIA_NYJ,MIA,68,0.07352941176470588,0.6617647058823529,-0.12810101581761324,0.060140069045257545,1860.0,12,27.352941176470587,2024
2024_18_MIA_NYJ,NYJ,63,0.2698412698412698,0.6349206349206349,0.060140069045257545,-0.12810101581761324,1602.0,12,25.428571428571427,2024
2024_18_MIN_DET,DET,66,0.09090909090909091,0.5303030303030303,0.014813956991596667,-0.33818842733508814,2124.0,11,32.18181818181818,2024
2024_18_MIN_DET,MIN,61,0.16393442622950818,0.7049180327868853,-0.33818842733508814,0.014813956991596667,1365.0,11,22.37704918032787,2024
2024_18_NO_TB,NO,63,0.047619047619047616,0.6984126984126984,0.0020943582978157744,0.22456962449190762,1618.0,9,25.682539682539684,2024
2024_18_NO_TB,TB,63,0.0,0.5238095238095238,0.22456962449190762,0.0020943582978157744,1898.0,10,30.126984126984127,2024
2024_18_NYG_PHI,NYG,54,0.12962962962962962,0.5370370370370371,-0.1187441121208244,-0.04040916824392345,1758.0,9,32.55555555555556,2024
2024_18_NYG_PHI,PHI,67,0.14925373134328357,0.6417910447761194,-0.04040916824392345,-0.1187441121208244,1739.0,10,25.955223880597014,2024
2024_18_SEA_LA,LA,66,0.030303030303030304,0.6818181818181818,0.02409587900480262,0.24005317011635172,1823.0,10,27.62121212121212,2024
2024_18_SEA_LA,SEA,53,0.07547169811320754,0.5660377358490566,0.24005317011635172,0.02409587900480262,1682.0,10,31.735849056603772,2024
2024_18_SF_ARI,ARI,63,0.047619047619047616,0.5555555555555556,0.24859288199629878,0.009232503674161303,1648.0,12,26.158730158730158,2024
2024_18_SF_ARI,SF,71,0.08450704225352113,0.6197183098591549,0.009232503674161303,0.24859288199629878,1857.0,12,26.154929577464788,2024
2024_18_WAS_DAL,DAL,75,0.013333333333333334,0.48,-0.04375298736429032,0.08709049513575884,2167.0,11,28.893333333333334,2024
2024_18_WAS_DAL,WAS,54,0.6666666666666666,0.6851851851851852,0.08709049513575884,-0.04375298736429032,1310.0,10,24.25925925925926,2024
2024_19_DEN_BUF,BUF,70,0.04285714285714286,0.4142857142857143,0.3278140308272996,-0.12542957607891325,2485.0,8,35.5,2024
2024_19_DEN_BUF,DEN,42,0.30952380952380953,0.5952380952380952,-0.12542957607891325,0.3278140308272996,1041.0,8,24.785714285714285,2024
2024_19_GB_PHI,GB,59,0.1016949152542373,0.5932203389830508,-0.07451870522695668,0.0452113238132613,1687.0,11,28.593220338983052,2024
2024_19_GB_PHI,PHI,56,0.2857142857142857,0.4107142857142857,0.0452113238132613,-0.07451870522695668,1774.0,11,31.678571428571427,2024
2024_19_LAC_HOU,HOU,68,0.014705882352941176,0.5294117647058824,-0.10674881550384692,-0.5168468905505953,2000.0,14,29.41176470588235,2024
2024_19_LAC_HOU,LAC,54,0.07407407407407407,0.6666666666666666,-0.5168468905505953,-0.10674881550384692,1426.0,14,26.40740740740741,2024
2024_19_MIN_LA,LA,49,0.061224489795918366,0.5918367346938775,0.040085779347415036,-0.390057377765351,1615.0,11,32.95918367346939,2024
2024_19_MIN_LA,MIN,71,0.29577464788732394,0.704225352112676,-0.390057377765351,0.040085779347415036,1859.0,11,26.183098591549296,2024
2024_19_PIT_BAL,BAL,70,0.02857142857142857,0.3,0.2994862820254639,0.1164619843872391,2336.0,9,33.371428571428574,2024
2024_19_PIT_BAL,PIT,44,0.29545454545454547,0.7727272727272727,0.1164619843872391,0.2994862820254639,1171.0,9,26.613636363636363,2024
2024_19_WAS_TB,TB,44,0.09090909090909091,0.4318181818181818,0.10660879265439384,0.11329059497378559,1442.0,8,32.77272727272727,2024
2024_19_WAS_TB,WAS,67,0.7313432835820896,0.5373134328358209,0.11329059497378559,0.10660879265439384,2102.0,8,31.37313432835821,2024
2024_20_BAL_BUF,BAL,58,0.05172413793103448,0.5,0.13992552086835042,0.07768964190875294,1653.0,9,28.5,2024
2024_20_BAL_BUF,BUF,57,0.03508771929824561,0.40350877192982454,0.07768964190875294,0.13992552086835042,1870.0,9,32.80701754385965,2024
2024_20_HOU_KC,HOU,64,0.09375,0.5625,0.1031636240930324,0.040667616987575726,1964.0,9,30.6875,2024
2024_20_HOU_KC,KC,47,0.0,0.5957446808510638,0.040667616987575726,0.1031636240930324,1553.0,9,33.04255319148936,2024
2024_20_LA_PHI,LA,70,0.15714285714285714,0.7,-0.06754598288626705,0.08272434354673679,1676.0,12,23.942857142857143,2024
2024_20_LA_PHI,PHI,60,0.31666666666666665,0.45,0.08272434354673679,-0.06754598288626705,1788.0,13,29.8,2024
2024_20_WAS_DET,DET,65,0.13846153846153847,0.6461538461538462,0.07537729913764236,0.2877231585197768,1501.0,11,23.092307692307692,2024
2024_20_WAS_DET,WAS,71,0.5211267605633803,0.43661971830985913,0.2877231585197768,0.07537729913764236,1994.0,12,28.08450704225352,2024
2024_21_BUF_KC,BUF,70,0.21428571428571427,0.5285714285714286,0.15695903849865547,0.269067650937761,1792.0,9,25.6,2024
2024_21_BUF_KC,KC,61,0.0,0.47540983606557374,0.269067650937761,0.15695903849865547,1722.0,10,28.229508196721312,2024
2024_21_WAS_PHI,PHI,65,0.3076923076923077,0.46153846153846156,0.39857213176651024,-0.08883798131256454,1802.0,13,27.723076923076924,2024
2024_21_WAS_PHI,WAS,79,0.7215189873417721,0.6835443037974683,-0.08883798131256454,0.39857213176651024,1703.0,12,21.556962025316455,2024
2024_22_KC_PHI,KC,51,0.11764705882352941,0.7843137254901961,-0.3414511512982038,0.01860297993959465,1294.0,13,25.372549019607842,2024
2024_22_KC_PHI,PHI,67,0.2537313432835821,0.373134328358209,0.01860297993959465,-0.3414511512982038,2146.0,14,32.02985074626866,2024
2025_01_ARI_NO,ARI,61,0.11475409836065574,0.5573770491803278,0.043989166043527976,-0.04165398697715263,1973.0,9,32.34426229508197,2025
2025_01_ARI_NO,NO,67,0.34328358208955223,0.6716417910447762,-0.04165398697715263,0.043989166043527976,1500.0,10,22.388059701492537,2025
2025_01_BAL_BUF,BAL,50,0.04,0.42,0.3856986985481338,0.2349865763823882,1469.0,11,29.38,2025
2025_01_BAL_BUF,BUF,77,0.16883116883116883,0.6363636363636364,0.2349865763823882,0.3856986985481338,2049.0,12,26.61038961038961,2025
2025_01_CAR_JAX,CAR,60,0.15,0.6,-0.2563797084211179,0.15245799652321068,1674.0,10,27.9,2025
2025_01_CAR_JAX,JAX,60,0.03333333333333333,0.5,0.15245799652321068,-0.2563797084211179,1815.0,10,30.25,2025
2025_01_CIN_CLE,CIN,49,0.02040816326530612,0.5306122448979592,-0.10886814770917332,-0.051202136508424784,1377.0,10,28.102040816326532,2025
2025_01_CIN_CLE,CLE,71,0.056338028169014086,0.6619718309859155,-0.051202136508424784,-0.10886814770917332,2108.0,10,29.690140845070424,2025
2025_01_DAL_PHI,DAL,55,0.07272727272727272,0.6,0.035278117869239026,0.1604501459603092,1473.0,8,26.78181818181818,2025
2025_01_DAL_PHI,PHI,59,0.1016949152542373,0.4067796610169492,0.1604501459603092,0.035278117869239026,2065.0,8,35.0,2025
2025_01_DET_GB,DET,64,0.046875,0.671875,-0.0622777864609656,0.19962787307459212,2078.0,9,32.46875,2025
2025_01_DET_GB,GB,46,0.06521739130434782,0.4782608695652174,0.19962787307459212,-0.0622777864609656,1436.0,9,31.217391304347824,2025
2025_01_HOU_LA,HOU,57,0.05263157894736842,0.5263157894736842,-0.13239190355484282,-0.03839154758130793,1820.0,9,31.92982456140351,2025
2025_01_HOU_LA,LA,55,0.03636363636363636,0.5818181818181818,-0.03839154758130793,-0.13239190355484282,1660.0,9,30.181818181818183,2025
2025_01_KC_LAC,KC,58,0.05172413793103448,0.7068965517241379,0.21523830751852047,0.3200720840759058,1602.0,8,27.620689655172413,2025
2025_01_KC_LAC,LAC,59,0.01694915254237288,0.6271186440677966,0.3200720840759058,0.21523830751852047,1935.0,8,32.79661016949152,2025
2025_01_LV_NE,LV,60,0.016666666666666666,0.6166666666666667,0.11466681462113602,-0.06607576636094871,1732.0,12,28.866666666666667,2025
2025_01_LV_NE,NE,68,0.17647058823529413,0.7352941176470589,-0.06607576636094871,0.11466681462113602,1737.0,11,25.544117647058822,2025
2025_01_MIA_IND,IND,70,0.05714285714285714,0.42857142857142855,0.2645682559748231,-0.25682406793280127,2308.0,7,32.97142857142857,2025
2025_01_MIA_IND,MIA,47,0.1276595744680851,0.7446808510638298,-0.25682406793280127,0.2645682559748231,1236.0,7,26.29787234042553,2025
2025_01_MIN_CHI,CHI,63,0.031746031746031744,0.5873015873015873,-0.07139121302123265,-0.17688631513317526,1878.0,15,29.80952380952381,2025
2025_01_MIN_CHI,MIN,51,0.058823529411764705,0.49019607843137253,-0.17688631513317526,-0.07139121302123265,1541.0,13,30.215686274509803,2025
2025_01_NYG_WAS,NYG,62,0.0967741935483871,0.6290322580645161,-0.24112420517436706,0.18565548716146768,1768.0,9,28.516129032258064,2025
2025_01_NYG_WAS,WAS,62,0.5806451612903226,0.532258064516129,0.18565548716146768,-0.24112420517436706,1713.0,10,27.629032258064516,2025
2025_01_PIT_NYJ,NYJ,64,0.078125,0.375,0.21197511287386875,0.17033562458164134,2033.0,11,31.765625,2025
2025_01_PIT_NYJ,PIT,53,0.09433962264150944,0.6415094339622641,0.17033562458164134,0.21197511287386875,1474.0,11,27.81132075471698,2025
2025_01_SF_SEA,SEA,49,0.061224489795918366,0.46938775510204084,-0.265391186094444,0.11244347842868568,1246.0,10,25.428571428571427,2025
2025_01_SF_SEA,SF,70,0.0,0.5142857142857142,0.11244347842868568,-0.265391186094444,2229.0,11,31.84285714285714,2025
2025_01_TB_ATL,ATL,70,0.02857142857142857,0.6142857142857143,0.0551085821851325,0.11404061733898174,2059.0,10,29.414285714285715,2025
2025_01_TB_ATL,TB,55,0.12727272727272726,0.6,0.11404061733898174,0.0551085821851325,1440.0,10,26.181818181818183,2025
2025_01_TEN_DEN,DEN,69,0.043478260869565216,0.5942028985507246,-0.14790463857146785,-0.4102946305332314,1846.0,14,26.753623188405797,2025
2025_01_TEN_DEN,TEN,55,0.03636363636363636,0.6181818181818182,-0.4102946305332314,-0.14790463857146785,1580.0,14,28.727272727272727,2025
2025_02_ATL_MIN,ATL,62,0.08064516129032258,0.3870967741935484,-0.02861152864905705,-0.45022468701221624,2137.0,11,34.46774193548387,2025
2025_02_ATL_MIN,MIN,46,0.10869565217391304,0.5869565217391305,-0.45022468701221624,-0.02861152864905705,1347.0,10,29.282608695652176,2025
2025_02_BUF_NYJ,BUF,67,0.0,0.417910447761194,0.19778235719753628,-0.2953253710950093,2252.0,11,33.61194029850746,2025
2025_02_BUF_NYJ,NYJ,47,0.1276595744680851,0.5531914893617021,-0.2953253710950093,0.19778235719753628,1226.0,10,26.085106382978722,2025
2025_02_CAR_ARI,ARI,47,0.0425531914893617,0.5531914893617021,0.12701131969957394,-0.018261211651571223,1562.0,10,33.234042553191486,2025
2025_02_CAR_ARI,CAR,78,0.1794871794871795,0.7435897435897436,-0.018261211651571223,0.12701131969957394,1937.0,10,24.833333333333332,2025
2025_02_CHI_DET,CHI,64,0.203125,0.578125,-0.16596288634355005,0.4094902379067139,1715.0,13,26.796875,2025
2025_02_CHI_DET,DET,58,0.05172413793103448,0.4827586206896552,0.4094902379067139,-0.16596288634355005,1781.0,12,30.70689655172414,2025
2025_02_CLE_BAL,BAL,50,0.0,0.64,0.12490885511974023,-0.26294704133987706,1637.0,13,32.74,2025
2025_02_CLE_BAL,CLE,72,0.09722222222222222,0.6944444444444444,-0.26294704133987706,0.12490885511974023,1819.0,12,25.26388888888889,2025
2025_02_DEN_IND,DEN,54,0.2037037037037037,0.5555555555555556,0.1918209873637272,0.1501247065006962,1633.0,9,30.24074074074074,2025
2025_02_DEN_IND,IND,67,0.029850746268656716,0.5223880597014925,0.1501247065006962,0.1918209873637272,1887.0,10,28.16417910447761,2025
2025_02_JAX_CIN,CIN,65,0.015384615384615385,0.7384615384615385,-0.0071659925196110716,0.09293807758550672,1544.0,11,23.753846153846155,2025
2025_02_JAX_CIN,JAX,70,0.014285714285714285,0.6142857142857143,0.09293807758550672,-0.0071659925196110716,1935.0,12,27.642857142857142,2025
2025_02_LAC_LV,LAC,53,0.03773584905660377,0.5471698113207547,-0.020255894486862876,-0.3918832617330055,1638.0,11,30.90566037735849,2025
2025_02_LAC_LV,LV,65,0.07692307692307693,0.7076923076923077,-0.3918832617330055,-0.020255894486862876,1829.0,10,28.138461538461538,2025
2025_02_LA_TEN,LA,57,0.08771929824561403,0.5964912280701754,0.3434016010603085,-0.12371082812978232,1742.0,11,30.56140350877193,2025
2025_02_LA_TEN,TEN,64,0.1875,0.59375,-0.12371082812978232,0.3434016010603085,1741.0,11,27.203125,2025
2025_02_NE_MIA,MIA,52,0.1346153846153846,0.7115384615384616,0.16988271840078065,0.34392312032291567,1532.0,9,29.46153846153846,2025
2025_02_NE_MIA,NE,53,0.0,0.49056603773584906,0.34392312032291567,0.16988271840078065,1951.0,10,36.81132075471698,2025
2025_02_NYG_DAL,DAL,83,0.08433734939759036,0.6626506024096386,0.1336964227637165,0.221682736722675,2178.0,14,26.240963855421686,2025
2025_02_NYG_DAL,NYG,65,0.0,0.676923076923077,0.221682736722675,0.1336964227637165,1910.0,12,29.384615384615383,2025
2025_02_PHI_KC,KC,57,0.05263157894736842,0.543859649122807,-0.13529401133630306,-0.004139964306438791,1591.0,9,27.912280701754387,2025
2025_02_PHI_KC,PHI,56,0.17857142857142858,0.42857142857142855,-0.004139964306438791,-0.13529401133630306,1895.0,10,33.839285714285715,2025
2025_02_SEA_PIT,PIT,60,0.1,0.65,-0.19878858576852393,0.07425628441474218,1631.0,13,27.183333333333334,2025
2025_02_SEA_PIT,SEA,64,0.015625,0.546875,0.07425628441474218,-0.19878858576852393,1819.0,12,28.421875,2025
2025_02_SF_NO,NO,67,0.208955223880597,0.5522388059701493,-0.07787490714871895,0.047801000334729976,1700.0,11,25.37313432835821,2025
2025_02_SF_NO,SF,64,0.015625,0.640625,0.047801000334729976,-0.07787490714871895,1790.0,11,27.96875,2025
2025_02_TB_HOU,HOU,46,0.021739130434782608,0.6086956521739131,-0.06539168863077052,0.13463576223110796,1318.0,11,28.652173913043477,2025
2025_02_TB_HOU,TB,73,0.1095890410958904,0.589041095890411,0.13463576223110796,-0.06539168863077052,2160.0,10,29.589041095890412,2025
2025_02_WAS_GB,GB,61,0.06557377049180328,0.5409836065573771,0.16102400712476647,-0.1812928357066523,1887.0,12,30.934426229508198,2025
2025_02_WAS_GB,WAS,64,0.6875,0.703125,-0.1812928357066523,0.16102400712476647,1599.0,11,24.984375,2025
2025_03_ARI_SF,ARI,64,0.03125,0.5625,-0.011040268516559676,-0.05528022227968054,2009.0,10,31.390625,2025
2025_03_ARI_SF,SF,60,0.08333333333333333,0.6833333333333333,-0.05528022227968054,-0.011040268516559676,1463.0,10,24.383333333333333,2025
2025_03_ATL_CAR,ATL,66,0.22727272727272727,0.6515151515151515,-0.3391001895957404,-0.008956547344796546,1600.0,11,24.242424242424242,2025
2025_03_ATL_CAR,CAR,54,0.018518518518518517,0.46296296296296297,-0.008956547344796546,-0.3391001895957404,1882.0,10,34.851851851851855,2025
2025_03_CIN_MIN,CIN,52,0.0,0.5961538461538461,-0.7874375241005505,0.12105881499350823,1613.0,13,31.01923076923077,2025
2025_03_CIN_MIN,MIN,58,0.0,0.46551724137931033,0.12105881499350823,-0.7874375241005505,1810.0,14,31.20689655172414,2025
2025_03_DAL_CHI,CHI,55,0.05454545454545454,0.509090909090909,0.3017187412359374,-0.039522151250425616,1578.0,10,28.69090909090909,2025
2025_03_DAL_CHI,DAL,68,0.23529411764705882,0.7058823529411765,-0.039522151250425616,0.3017187412359374,1903.0,10,27.985294117647058,2025
2025_03_DEN_LAC,DEN,47,0.1276595744680851,0.574468085106383,-0.04619461549997296,-0.03864487916748578,1343.0,12,28.574468085106382,2025
2025_03_DEN_LAC,LAC,80,0.0375,0.65,-0.03864487916748578,-0.04619461549997296,2113.0,12,26.4125,2025
2025_03_DET_BAL,BAL,55,0.01818181818181818,0.6545454545454545,0.06822748655965248,0.39179975683166285,1556.0,10,28.29090909090909,2025
2025_03_DET_BAL,DET,65,0.015384615384615385,0.4307692307692308,0.39179975683166285,0.06822748655965248,1961.0,11,30.16923076923077,2025
2025_03_GB_CLE,CLE,56,0.07142857142857142,0.6607142857142857,-0.15162070701623168,-0.07903598365834229,1475.0,10,26.339285714285715,2025
2025_03_GB_CLE,GB,60,0.11666666666666667,0.5,-0.07903598365834229,-0.15162070701623168,1988.0,10,33.13333333333333,2025
2025_03_HOU_JAX,HOU,57,0.08771929824561403,0.6842105263157895,-0.20688742736184204,-0.16326414124613386,1619.0,13,28.403508771929825,2025
2025_03_HOU_JAX,JAX,65,0.03076923076923077,0.6461538461538462,-0.16326414124613386,-0.20688742736184204,1794.0,13,27.6,2025
2025_03_IND_TEN,IND,50,0.02,0.5,0.3936531533492063,-0.1724556131271189,1704.0,10,34.08,2025
2025_03_IND_TEN,TEN,65,0.16923076923076924,0.6461538461538462,-0.1724556131271189,0.3936531533492063,1834.0,9,28.215384615384615,2025
2025_03_KC_NYG,KC,64,0.0,0.609375,0.15135256593116517,-0.24985295008670985,1864.0,10,29.125,2025
2025_03_KC_NYG,NYG,61,0.09836065573770492,0.5573770491803278,-0.24985295008670985,0.15135256593116517,1635.0,9,26.80327868852459,2025
2025_03_LA_PHI,LA,65,0.1076923076923077,0.5230769230769231,-0.034832609048073275,0.01663911148849579,1726.0,11,26.553846153846155,2025
2025_03_LA_PHI,PHI,63,0.36507936507936506,0.5873015873015873,0.01663911148849579,-0.034832609048073275,1762.0,12,27.96825396825397,2025
2025_03_LV_WAS,LV,64,0.078125,0.546875,0.0449941284564411,0.2802268965676274,1838.0,12,28.71875,2025
2025_03_LV_WAS,WAS,53,0.5283018867924528,0.39622641509433965,0.2802268965676274,0.0449941284564411,1634.0,12,30.830188679245282,2025
2025_03_MIA_BUF,BUF,57,0.0,0.5263157894736842,0.2772775162637864,0.05354211520170793,1872.0,9,32.8421052631579,2025
2025_03_MIA_BUF,MIA,59,0.05084745762711865,0.576271186440678,0.05354211520170793,0.2772775162637864,1648.0,9,27.93220338983051,2025
2025_03_NO_SEA,NO,70,0.35714285714285715,0.6142857142857143,-0.11915033467639927,0.1411826581750243,1841.0,12,26.3,2025
2025_03_NO_SEA,SEA,53,0.018867924528301886,0.39622641509433965,0.1411826581750243,-0.11915033467639927,1624.0,12,30.641509433962263,2025
2025_03_NYJ_TB,NYJ,61,0.14754098360655737,0.639344262295082,-0.1851099196315639,0.017624620730731618,1602.0,12,26.262295081967213,2025
2025_03_NYJ_TB,TB,63,0.1111111111111111,0.47619047619047616,0.017624620730731618,-0.1851099196315639,1873.0,12,29.73015873015873,2025
2025_03_PIT_NE,NE,71,0.014084507042253521,0.5915492957746479,-0.15746352048861323,-0.05209427356084748,1952.0,9,27.492957746478872,2025
2025_03_PIT_NE,PIT,46,0.13043478260869565,0.5,-0.05209427356084748,-0.15746352048861323,1550.0,10,33.69565217391305,2025
2025_04_BAL_KC,BAL,53,0.11320754716981132,0.6792452830188679,-0.06252122664137569,0.2306042405934028,1468.0,10,27.69811320754717,2025
2025_04_BAL_KC,KC,68,0.014705882352941176,0.5588235294117647,0.2306042405934028,-0.06252122664137569,2063.0,10,30.33823529411765,2025
2025_04_CAR_NE,CAR,65,0.07692307692307693,0.5692307692307692,-0.024340105037695424,0.39204877451993525,2027.0,11,31.184615384615384,2025
