gid,season,week,gameday,game_type,team,opp,pts,pts_allowed,is_home,plays,pr_all,proe,proe_fastr,expl_off,expl20_off,expl_off_n,epa_off,succ_off,spp_neut,spp_neut_n,spp_neut_run,spp_neut_run_n,plays_neut,pr_neut,nh_neut,proe_neut,pr_wp,def_plays,expl_def,expl20_def,epa_def,succ_def,pts_off,drives,ppd
2013_16_CLE_NYJ,2013,16,2013-12-22,REG,NYJ,CLE,24.0,13.0,1,73,0.5068493150684932,-2.7092369073710563,,0.0684931506849315,0.0547945205479452,5,0.1940865025132891,0.4383561643835616,27.205882352941178,34,34.93333333333333,15,40.0,0.575,0.0,3.523533526902932,0.5370370370370371,64,0.078125,0.0625,-0.17506212954696493,0.390625,24.0,10,2.4
2013_16_DAL_WAS,2013,16,2013-12-22,REG,DAL,WAS,24.0,23.0,0,51,0.5686274509803921,-5.3813142426630565,,0.09803921568627451,0.0784313725490196,5,0.07033702337897804,0.39215686274509803,31.736842105263158,19,41.888888888888886,9,27.0,0.6296296296296297,0.0,8.049938919438715,0.6071428571428571,64,0.046875,0.03125,-0.009439842614300663,0.390625,24.0,11,2.1818181818181817
2013_16_DAL_WAS,2013,16,2013-12-22,REG,WAS,DAL,23.0,24.0,1,64,0.5625,-3.150934775645929,,0.046875,0.03125,3,-0.009439842614300663,0.390625,32.567567567567565,37,36.57142857142857,21,49.0,0.4897959183673469,0.02040816326530612,-7.0571524501423735,0.5576923076923077,51,0.09803921568627451,0.0784313725490196,0.07033702337897804,0.39215686274509803,23.0,10,2.3
2013_16_DEN_HOU,2013,16,2013-12-22,REG,DEN,HOU,37.0,13.0,0,70,0.7428571428571429,20.74600940448879,,0.11428571428571428,0.08571428571428572,8,0.21100625319571253,0.44285714285714284,27.37142857142857,35,30.0,9,44.0,0.7954545454545454,0.36363636363636365,22.111268695772466,0.8076923076923077,65,0.046153846153846156,0.03076923076923077,-0.2107962590011582,0.2923076923076923,37.0,14,2.642857142857143
2013_16_DEN_HOU,2013,16,2013-12-22,REG,HOU,DEN,13.0,37.0,1,65,0.6,-5.65288663443929,,0.046153846153846156,0.03076923076923077,3,-0.2107962590011582,0.2923076923076923,34.214285714285715,28,38.666666666666664,15,36.0,0.5555555555555556,0.0,-2.8677485173876724,0.6,70,0.11428571428571428,0.08571428571428572,0.21100625319571253,0.44285714285714284,13.0,14,0.9285714285714286
2013_16_IND_KC,2013,16,2013-12-22,REG,IND,KC,23.0,7.0,0,68,0.5441176470588235,4.449300176443802,,0.07352941176470588,0.058823529411764705,5,0.09830217056474078,0.35294117647058826,30.40625,32,37.4,10,40.0,0.675,0.375,9.007667294298784,0.675,52,0.07692307692307693,0.038461538461538464,-0.32519890337978963,0.46153846153846156,23.0,12,1.9166666666666667
2013_16_IND_KC,2013,16,2013-12-22,REG,KC,IND,7.0,23.0,1,52,0.6153846153846154,-6.3587085509229215,,0.07692307692307693,0.038461538461538464,4,-0.32519890337978963,0.46153846153846156,28.8,15,37.75,8,21.0,0.5238095238095238,0.0,-8.224877154687173,0.5862068965517241,68,0.07352941176470588,0.058823529411764705,0.09830217056474078,0.35294117647058826,7.0,11,0.6363636363636364
2013_16_LV_SD,2013,16,2013-12-22,REG,LV,LAC,13.0,26.0,0,54,0.6851851851851852,-2.175051079078259,,0.037037037037037035,0.037037037037037035,2,-0.13099129530993203,0.35185185185185186,37.53333333333333,15,38.625,8,24.0,0.5416666666666666,0.0,-5.039993804231643,0.5862068965517241,67,0.07462686567164178,0.04477611940298507,0.02174256773591885,0.3880597014925373,13.0,10,1.3
2013_16_LV_SD,2013,16,2013-12-22,REG,LAC,LV,26.0,13.0,1,67,0.44776119402985076,-5.087919479944954,,0.07462686567164178,0.04477611940298507,5,0.02174256773591885,0.3880597014925373,33.48888888888889,45,36.61538461538461,26,53.0,0.4528301886792453,0.0,-8.29411801344132,0.45098039215686275,54,0.037037037037037035,0.037037037037037035,-0.13099129530993203,0.35185185185185186,26.0,11,2.3636363636363638
2013_16_MIA_BUF,2013,16,2013-12-22,REG,MIA,BUF,0.0,19.0,0,52,0.7692307692307693,8.615802036653214,,0.019230769230769232,0.019230769230769232,1,-0.5757187758455058,0.23076923076923078,29.5,10,38.75,4,14.0,0.7142857142857143,0.0,10.733064763812004,0.6774193548387096,73,0.0821917808219178,0.0410958904109589,0.010330456157499508,0.3835616438356164,0.0,13,0.0
2013_16_MIA_BUF,2013,16,2013-12-22,REG,BUF,MIA,19.0,0.0,1,73,0.3561643835616438,-13.514903415036486,,0.0821917808219178,0.0410958904109589,6,0.010330456157499508,0.3835616438356164,24.166666666666668,18,27.444444444444443,9,23.0,0.5217391304347826,0.4782608695652174,-3.5084721245803534,0.5,52,0.019230769230769232,0.019230769230769232,-0.5757187758455058,0.23076923076923078,19.0,14,1.3571428571428572
2013_16_MIN_CIN,2013,16,2013-12-22,REG,MIN,CIN,14.0,42.0,0,48,0.6458333333333334,-2.2078820913460095,,0.10416666666666667,0.041666666666666664,5,-0.5865637063532576,0.3541666666666667,32.13333333333333,15,35.6,10,21.0,0.5238095238095238,0.0,-4.042732950995917,0.5238095238095238,75,0.08,0.06666666666666667,0.1579643759340025,0.38666666666666666,14.0,13,1.0769230769230769
2013_16_MIN_CIN,2013,16,2013-12-22,REG,CIN,MIN,42.0,14.0,1,75,0.5333333333333333,4.518399259268509,,0.08,0.06666666666666667,6,0.1579643759340025,0.38666666666666666,30.31578947368421,19,36.0,7,24.0,0.6666666666666666,0.0,11.827160873508069,0.6521739130434783,48,0.10416666666666667,0.041666666666666664,-0.5865637063532576,0.3541666666666667,35.0,13,2.6923076923076925
2013_16_NE_BAL,2013,16,2013-12-22,REG,NE,BAL,41.0,7.0,0,62,0.45161290322580644,-3.9518880685288402,,0.08064516129032258,0.03225806451612903,5,-0.0074268590264821455,0.41935483870967744,36.5,12,37.111111111111114,9,15.0,0.3333333333333333,0.0,-18.651624813822476,0.4,73,0.0547945205479452,0.0410958904109589,-0.42314255120620675,0.3835616438356164,27.0,12,2.25
2013_16_NE_BAL,2013,16,2013-12-22,REG,BAL,NE,7.0,41.0,1,73,0.6301369863013698,-1.27040841823587,,0.0547945205479452,0.0410958904109589,4,-0.42314255120620675,0.3835616438356164,28.25,4,34.0,2,6.0,0.6666666666666666,0.6666666666666666,25.0503456497982,0.6666666666666666,62,0.08064516129032258,0.03225806451612903,-0.0074268590264821455,0.41935483870967744,7.0,15,0.4666666666666667
2013_16_NO_CAR,2013,16,2013-12-22,REG,NO,CAR,13.0,17.0,0,81,0.6296296296296297,0.7163627713623922,,0.06172839506172839,0.06172839506172839,5,-0.14541687427133632,0.35802469135802467,31.761904761904763,42,35.5,16,52.0,0.6538461538461539,0.0,5.936450199875254,0.6896551724137931,42,0.09523809523809523,0.09523809523809523,-0.1453043403622812,0.2857142857142857,13.0,14,0.9285714285714286
2013_16_NO_CAR,2013,16,2013-12-22,REG,CAR,NO,17.0,13.0,1,42,0.5952380952380952,-2.9059454937899543,,0.09523809523809523,0.09523809523809523,4,-0.1453043403622812,0.2857142857142857,35.04761904761905,21,34.38461538461539,13,28.0,0.5,0.07142857142857142,-6.121327092436652,0.4827586206896552,81,0.06172839506172839,0.06172839506172839,-0.14541687427133632,0.35802469135802467,17.0,13,1.3076923076923077
2013_16_NYG_DET,2013,16,2013-12-22,REG,NYG,DET,23.0,20.0,0,65,0.676923076923077,8.076402006832387,,0.06153846153846154,0.046153846153846156,4,-0.14972585613574274,0.35384615384615387,31.653846153846153,26,37.583333333333336,12,32.0,0.625,0.0,1.5030035067336651,0.6470588235294118,80,0.0625,0.0,-0.08094685635175247,0.425,16.0,13,1.2307692307692308
2013_16_NYG_DET,2013,16,2013-12-22,REG,DET,NYG,20.0,23.0,1,80,0.5625,-0.7877643332411892,,0.0625,0.0,5,-0.08094685635175247,0.425,30.727272727272727,33,39.8125,16,40.0,0.55,0.0,-6.661561106801152,0.5818181818181818,65,0.06153846153846154,0.046153846153846156,-0.14972585613574274,0.35384615384615387,18.0,14,1.2857142857142858
2013_16_PIT_GB,2013,16,2013-12-22,REG,PIT,GB,38.0,31.0,0,58,0.5,-5.782750189569272,,0.13793103448275862,0.08620689655172414,8,0.17078379356379403,0.5,33.38461538461539,26,36.93333333333333,15,34.0,0.4411764705882353,0.5,-8.255451237972313,0.4878048780487805,72,0.125,0.06944444444444445,-0.0124281188543961,0.4583333333333333,31.0,12,2.5833333333333335
2013_16_PIT_GB,2013,16,2013-12-22,REG,GB,PIT,31.0,38.0,1,72,0.5833333333333334,-2.0237487523680118,,0.125,0.06944444444444445,9,-0.0124281188543961,0.4583333333333333,27.375,40,36.2,15,50.0,0.64,0.28,7.1196087261300445,0.6274509803921569,58,0.13793103448275862,0.08620689655172414,0.17078379356379403,0.5,31.0,13,2.3846153846153846
2013_16_TB_STL,2013,16,2013-12-22,REG,TB,LA,13.0,23.0,0,56,0.5892857142857143,-6.014190899366414,,0.07142857142857142,0.03571428571428571,4,-0.266687069160851,0.3392857142857143,30.733333333333334,30,36.94117647058823,17,39.0,0.48717948717948717,0.0,-8.31617791183262,0.5116279069767442,60,0.1,0.05,-0.15162799941929642,0.38333333333333336,13.0,11,1.1818181818181819
2013_16_TB_STL,2013,16,2013-12-22,REG,LA,TB,23.0,13.0,1,60,0.35,-14.573986499350356,,0.1,0.05,6,-0.15162799941929642,0.38333333333333336,37.645161290322584,31,40.0,21,40.0,0.35,0.0,-18.60125766485906,0.37142857142857144,56,0.07142857142857142,0.03571428571428571,-0.266687069160851,0.3392857142857143,23.0,10,2.3
2013_16_TEN_JAX,2013,16,2013-12-22,REG,TEN,JAX,20.0,16.0,0,71,0.4084507042253521,-13.673424602161443,,0.08450704225352113,0.056338028169014086,6,0.05819414064592044,0.39436619718309857,33.108108108108105,37,37.63636363636363,22,43.0,0.46511627906976744,0.0,-8.89532745493977,0.41818181818181815,57,0.08771929824561403,0.05263157894736842,-0.07745018623003365,0.38596491228070173,20.0,11,1.8181818181818181
2013_16_TEN_JAX,2013,16,2013-12-22,REG,JAX,TEN,16.0,20.0,1,57,0.631578947368421,2.5344978383002643,,0.08771929824561403,0.05263157894736842,5,-0.07745018623003365,0.38596491228070173,30.296296296296298,27,32.916666666666664,12,33.0,0.6363636363636364,0.24242424242424243,9.652258806680663,0.7142857142857143,71,0.08450704225352113,0.056338028169014086,0.05819414064592044,0.39436619718309857,16.0,10,1.6
2013_16_ATL_SF,2013,16,2013-12-23,REG,ATL,SF,24.0,34.0,0,69,0.7101449275362319,4.71239181703178,,0.043478260869565216,0.043478260869565216,3,0.04444031044076609,0.5217391304347826,35.69230769230769,26,39.72727272727273,11,33.0,0.5757575757575758,0.0,2.053685411876968,0.6097560975609756,54,0.14814814814814814,0.09259259259259259,0.33327752600365285,0.5370370370370371,24.0,11,2.1818181818181817
2013_16_ATL_SF,2013,16,2013-12-23,REG,SF,ATL,34.0,24.0,1,54,0.4444444444444444,-5.359046724914784,,0.14814814814814814,0.09259259259259259,8,0.33327752600365285,0.5370370370370371,32.088235294117645,34,38.705882352941174,17,42.0,0.5238095238095238,0.0,-1.8782019858217338,0.5348837209302325,69,0.043478260869565216,0.043478260869565216,0.04444031044076609,0.5217391304347826,27.0,8,3.375
2013_17_BAL_CIN,2013,17,2013-12-29,REG,BAL,CIN,17.0,34.0,0,66,0.7727272727272727,9.229588788391794,,0.015151515151515152,0.0,1,-0.3773527716690476,0.3333333333333333,30.958333333333332,24,38.90909090909091,11,30.0,0.6,0.0,4.1362683169887005,0.6388888888888888,63,0.09523809523809523,0.06349206349206349,0.013247994758322902,0.5079365079365079,17.0,14,1.2142857142857142
2013_17_BAL_CIN,2013,17,2013-12-29,REG,CIN,BAL,34.0,17.0,1,63,0.5555555555555556,7.940859508386197,,0.09523809523809523,0.06349206349206349,6,0.013247994758322902,0.5079365079365079,33.5,30,38.357142857142854,14,40.0,0.55,0.0,2.5800504423506374,0.5897435897435898,66,0.015151515151515152,0.0,-0.3773527716690476,0.3333333333333333,27.0,14,1.9285714285714286
2013_17_BUF_NE,2013,17,2013-12-29,REG,BUF,NE,20.0,34.0,0,68,0.4852941176470588,-18.653285242808177,,0.16176470588235295,0.08823529411764706,11,-0.0030955016681441286,0.36764705882352944,26.416666666666668,12,31.0,8,14.0,0.42857142857142855,0.7142857142857143,-18.80982100492085,0.3157894736842105,66,0.10606060606060606,0.06060606060606061,0.1450760794214076,0.5151515151515151,20.0,11,1.8181818181818181
2013_17_BUF_NE,2013,17,2013-12-29,REG,NE,BUF,34.0,20.0,1,66,0.3939393939393939,-8.007235686587045,,0.10606060606060606,0.06060606060606061,7,0.1450760794214076,0.5151515151515151,26.115384615384617,26,31.352941176470587,17,30.0,0.4,0.1,-11.116700257154871,0.37037037037037035,68,0.16176470588235295,0.08823529411764706,-0.0030955016681441286,0.36764705882352944,34.0,12,2.8333333333333335
2013_17_CAR_ATL,2013,17,2013-12-29,REG,CAR,ATL,21.0,20.0,0,57,0.49122807017543857,-12.124235722813133,,0.12280701754385964,0.03508771929824561,7,-0.023820337540139687,0.3684210526315789,31.3,30,39.94117647058823,17,37.0,0.4864864864864865,0.0,-8.75760188809575,0.4888888888888889,68,0.08823529411764706,0.04411764705882353,-0.020690839714201752,0.38235294117647056,14.0,10,1.4
2013_17_CAR_ATL,2013,17,2013-12-29,REG,ATL,CAR,20.0,21.0,1,68,0.7205882352941176,11.472641367887988,,0.08823529411764706,0.04411764705882353,6,-0.020690839714201752,0.38235294117647056,32.935483870967744,31,38.333333333333336,9,41.0,0.7073170731707317,0.0,8.533092147114514,0.6842105263157895,57,0.12280701754385964,0.03508771929824561,-0.023820337540139687,0.3684210526315789,20.0,12,1.6666666666666667
2013_17_CLE_PIT,2013,17,2013-12-29,REG,CLE,PIT,7.0,20.0,0,64,0.6875,-0.9830675774905362,,0.109375,0.09375,7,-0.25148939621655864,0.359375,34.46666666666667,15,39.3,10,20.0,0.45,0.0,-11.400525469144418,0.45,59,0.06779661016949153,0.03389830508474576,-0.0381567969273216,0.4067796610169492,7.0,11,0.6363636363636364
2013_17_CLE_PIT,2013,17,2013-12-29,REG,PIT,CLE,20.0,7.0,1,59,0.5423728813559322,3.8378804073185186,,0.06779661016949153,0.03389830508474576,4,-0.0381567969273216,0.4067796610169492,31.565217391304348,23,41.18181818181818,11,28.0,0.5714285714285714,0.2857142857142857,4.17714038407684,0.625,64,0.109375,0.09375,-0.25148939621655864,0.359375,20.0,12,1.6666666666666667
2013_17_DEN_OAK,2013,17,2013-12-29,REG,DEN,LV,34.0,14.0,0,72,0.6111111111111112,11.624056165252243,,0.08333333333333333,0.041666666666666664,6,0.28820682093607614,0.5833333333333334,29.714285714285715,14,32.75,4,16.0,0.75,0.8125,23.069288639604483,0.75,56,0.08928571428571429,0.03571428571428571,-0.16128634565467695,0.375,34.0,11,3.090909090909091
2013_17_DEN_OAK,2013,17,2013-12-29,REG,LV,DEN,14.0,34.0,1,56,0.6785714285714286,-4.010266038762693,,0.08928571428571429,0.03571428571428571,5,-0.16128634565467695,0.375,35.0,2,37.0,1,4.0,0.25,0.0,-27.61737198131759,0.25,72,0.08333333333333333,0.041666666666666664,0.28820682093607614,0.5833333333333334,14.0,12,1.1666666666666667
2013_17_DET_MIN,2013,17,2013-12-29,REG,DET,MIN,13.0,14.0,0,59,0.6271186440677966,3.327512757879003,,0.05084745762711865,0.05084745762711865,3,-0.1017582749441395,0.3389830508474576,37.6875,32,39.86666666666667,15,39.0,0.5641025641025641,0.0,-0.8146327305574045,0.5909090909090909,53,0.09433962264150944,0.05660377358490566,-0.039091332024531134,0.5094339622641509,13.0,11,1.1818181818181819
2013_17_DET_MIN,2013,17,2013-12-29,REG,MIN,DET,14.0,13.0,1,53,0.6792452830188679,13.457103527491345,,0.09433962264150944,0.05660377358490566,5,-0.039091332024531134,0.5094339622641509,29.548387096774192,31,36.2,10,38.0,0.6842105263157895,0.0,15.264191686180014,0.7333333333333333,59,0.05084745762711865,0.05084745762711865,-0.1017582749441395,0.3389830508474576,14.0,11,1.2727272727272727
2013_17_GB_CHI,2013,17,2013-12-29,REG,GB,CHI,33.0,28.0,0,77,0.5584415584415584,-2.332117660333492,,0.1038961038961039,0.07792207792207792,8,0.22270847179230654,0.4805194805194805,32.857142857142854,42,34.5,22,49.0,0.5510204081632653,0.10204081632653061,-0.7571772965844902,0.5636363636363636,49,0.14285714285714285,0.08163265306122448,0.2483834009867674,0.42857142857142855,33.0,10,3.3
2013_17_GB_CHI,2013,17,2013-12-29,REG,CHI,GB,28.0,33.0,1,49,0.5102040816326531,-7.864003170118546,,0.14285714285714285,0.08163265306122448,7,0.2483834009867674,0.42857142857142855,37.0,27,38.411764705882355,17,35.0,0.4,0.0,-13.96615175265813,0.4166666666666667,77,0.1038961038961039,0.07792207792207792,0.22270847179230654,0.4805194805194805,28.0,10,2.8
2013_17_HOU_TEN,2013,17,2013-12-29,REG,HOU,TEN,10.0,16.0,0,57,0.6140350877192983,-0.4590140775169386,,0.03508771929824561,0.017543859649122806,2,-0.19429257718057774,0.40350877192982454,33.484848484848484,33,38.94117647058823,17,41.0,0.5365853658536586,0.0,-3.2032128792970154,0.5263157894736842,59,0.15254237288135594,0.06779661016949153,-0.010116992715189583,0.3728813559322034,10.0,11,0.9090909090909091
2013_17_HOU_TEN,2013,17,2013-12-29,REG,TEN,HOU,16.0,10.0,1,59,0.423728813559322,-13.739271435814459,,0.15254237288135594,0.06779661016949153,9,-0.010116992715189583,0.3728813559322034,34.34375,32,39.44444444444444,18,40.0,0.475,0.0,-11.561726629603298,0.5217391304347826,57,0.03508771929824561,0.017543859649122806,-0.19429257718057774,0.40350877192982454,16.0,12,1.3333333333333333
2013_17_JAX_IND,2013,17,2013-12-29,REG,JAX,IND,10.0,30.0,0,69,0.7681159420289855,6.961766671177333,,0.043478260869565216,0.043478260869565216,3,-0.17200647690916746,0.36231884057971014,16.5,4,28.0,1,6.0,0.6666666666666666,0.0,12.443046033447734,0.6666666666666666,69,0.043478260869565216,0.043478260869565216,0.1496472605180337,0.4782608695652174,10.0,11,0.9090909090909091
2013_17_JAX_IND,2013,17,2013-12-29,REG,IND,JAX,30.0,10.0,1,69,0.6086956521739131,7.976473117956013,,0.043478260869565216,0.043478260869565216,3,0.1496472605180337,0.4782608695652174,24.53846153846154,13,29.5,2,15.0,0.7333333333333333,0.6,23.45777403305887,0.7,69,0.043478260869565216,0.043478260869565216,-0.17200647690916746,0.36231884057971014,30.0,12,2.5
2013_17_KC_SD,2013,17,2013-12-29,REG,KC,LAC,24.0,27.0,0,69,0.463768115942029,-12.12628372868944,,0.10144927536231885,0.057971014492753624,7,0.038916101209447516,0.36231884057971014,32.87096774193548,31,39.95,20,38.0,0.4473684210526316,0.0,-14.878546538517185,0.4358974358974359,72,0.125,0.08333333333333333,0.11142337335421887,0.375,24.0,12,2.0
2013_17_KC_SD,2013,17,2013-12-29,REG,LAC,KC,27.0,24.0,1,72,0.5,-10.56318237354018,,0.125,0.08333333333333333,9,0.11142337335421887,0.375,36.30434782608695,23,38.875,16,29.0,0.4482758620689655,0.0,-11.87833912006489,0.48484848484848486,69,0.10144927536231885,0.057971014492753624,0.038916101209447516,0.36231884057971014,27.0,12,2.25
2013_17_NYJ_MIA,2013,17,2013-12-29,REG,NYJ,MIA,20.0,7.0,0,67,0.417910447761194,-11.345308568259554,,0.13432835820895522,0.07462686567164178,9,0.14804418788079352,0.43283582089552236,30.21212121212121,33,33.05263157894737,19,41.0,0.4146341463414634,0.024390243902439025,-10.947522486018265,0.4489795918367347,58,0.1206896551724138,0.08620689655172414,-1.788116435070666e-05,0.3620689655172414,20.0,11,1.8181818181818181
2013_17_NYJ_MIA,2013,17,2013-12-29,REG,MIA,NYJ,7.0,20.0,1,58,0.6379310344827587,-1.371712058588056,,0.1206896551724138,0.08620689655172414,7,-1.788116435070666e-05,0.3620689655172414,30.41025641025641,39,39.23529411764706,17,47.0,0.6170212765957447,0.0425531914893617,-0.0017871267742932825,0.6086956521739131,67,0.13432835820895522,0.07462686567164178,0.14804418788079352,0.43283582089552236,7.0,11,0.6363636363636364
2013_17_PHI_DAL,2013,17,2013-12-29,REG,PHI,DAL,24.0,22.0,0,62,0.5,-4.439987128294354,,0.16129032258064516,0.0967741935483871,10,0.08844780604256781,0.46774193548387094,28.08823529411765,34,32.733333333333334,15,41.0,0.6097560975609756,0.926829268292683,1.3438035401640116,0.6363636363636364,65,0.06153846153846154,0.06153846153846154,-0.08634689249541533,0.4307692307692308,24.0,13,1.8461538461538463
2013_17_PHI_DAL,2013,17,2013-12-29,REG,DAL,PHI,22.0,24.0,1,65,0.7230769230769231,10.227589545906838,,0.06153846153846154,0.06153846153846154,4,-0.08634689249541533,0.4307692307692308,37.92307692307692,26,39.18181818181818,11,33.0,0.6363636363636364,0.0,6.010587565802595,0.6458333333333334,62,0.16129032258064516,0.0967741935483871,0.08844780604256781,0.46774193548387094,22.0,12,1.8333333333333333
2013_17_SF_ARI,2013,17,2013-12-29,REG,SF,ARI,23.0,20.0,0,59,0.6101694915254238,9.812431059200096,,0.11864406779661017,0.0847457627118644,7,-0.047117032125421815,0.3898305084745763,23.4,10,39.333333333333336,3,12.0,0.75,0.0,21.04053859947879,0.75,70,0.12857142857142856,0.12857142857142856,0.06492761548426816,0.38571428571428573,23.0,13,1.7692307692307692
2013_17_SF_ARI,2013,17,2013-12-29,REG,ARI,SF,20.0,23.0,1,70,0.7,6.670349815621081,,0.12857142857142856,0.12857142857142856,9,0.06492761548426816,0.38571428571428573,36.333333333333336,3,37.0,1,5.0,0.8,0.0,31.38049362506398,0.6666666666666666,59,0.11864406779661017,0.0847457627118644,-0.047117032125421815,0.3898305084745763,20.0,13,1.5384615384615385
2013_17_STL_SEA,2013,17,2013-12-29,REG,LA,SEA,9.0,27.0,0,49,0.6530612244897959,1.9953898939443033,,0.02040816326530612,0.02040816326530612,1,-0.36889785720574064,0.3673469387755102,41.84615384615385,13,41.55555555555556,9,17.0,0.47058823529411764,0.0,-6.4419800043181485,0.5416666666666666,59,0.05084745762711865,0.01694915254237288,0.05193781933069811,0.4576271186440678,9.0,12,0.75
